#Refer to ReadMe/ReadMe_Get_ENCODE_MetaData_files.txt for details of this metadata file
File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF001SSE	bed narrowPeak	peaks	ENCSR000EPW	DNase-seq	CL:0002306	epithelial cell of proximal tubule	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2011-05-04	ENCODE					1, 2							ENCFF001EFB, ENCFF001EFG	1591073	John Stamatoyannopoulos, UW	e747243706038551c9ba7bbb8bd83f68	https://www.encodeproject.org/files/ENCFF001SSE/@@download/ENCFF001SSE.bed.gz	hg19			archived				
ENCFF001WSF	bed narrowPeak	peaks	ENCSR000EPW	DNase-seq	CL:0002306	epithelial cell of proximal tubule	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2011-05-04	ENCODE					1							ENCFF001EFB	1950103	John Stamatoyannopoulos, UW	6ae89fcdc18af8982e4b7a38dd41c5f9	https://www.encodeproject.org/files/ENCFF001WSF/@@download/ENCFF001WSF.bed.gz	hg19			archived				
ENCFF001WSG	bed narrowPeak	peaks	ENCSR000EPW	DNase-seq	CL:0002306	epithelial cell of proximal tubule	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2011-05-04	ENCODE					2							ENCFF001EFG	2049542	John Stamatoyannopoulos, UW	238583061f4b75d245ecf69f2b85f3dd	https://www.encodeproject.org/files/ENCFF001WSG/@@download/ENCFF001WSG.bed.gz	hg19			archived				
ENCFF926BER	bed narrowPeak	peaks	ENCSR000EPW	DNase-seq	CL:0002306	epithelial cell of proximal tubule	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2011-05-04	ENCODE					1							ENCFF163ZHO, ENCFF615EXP	872692	ENCODE Processing Pipeline	3ce7d68e9397ed0b84946ffc0f0a1651	https://www.encodeproject.org/files/ENCFF926BER/@@download/ENCFF926BER.bed.gz	hg19			released				
ENCFF113GMS	bed narrowPeak	peaks	ENCSR000EPW	DNase-seq	CL:0002306	epithelial cell of proximal tubule	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2011-05-04	ENCODE					2							ENCFF130SOL, ENCFF163ZHO	974984	ENCODE Processing Pipeline	f11bd358a0e5fce0f5b5144a34084ac9	https://www.encodeproject.org/files/ENCFF113GMS/@@download/ENCFF113GMS.bed.gz	hg19			released				
ENCFF954NAG	bed narrowPeak	peaks	ENCSR000EPW	DNase-seq	CL:0002306	epithelial cell of proximal tubule	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2011-05-04	ENCODE					1							ENCFF480OPX, ENCFF992CZQ	878437	ENCODE Processing Pipeline	34d5ade7bce82b7da90517edda798879	https://www.encodeproject.org/files/ENCFF954NAG/@@download/ENCFF954NAG.bed.gz	GRCh38			released				
ENCFF474DSN	bed narrowPeak	peaks	ENCSR000EPW	DNase-seq	CL:0002306	epithelial cell of proximal tubule	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2011-05-04	ENCODE					2							ENCFF441OLG, ENCFF992CZQ	980495	ENCODE Processing Pipeline	e85f7f5612ab78a28f93a215693316c6	https://www.encodeproject.org/files/ENCFF474DSN/@@download/ENCFF474DSN.bed.gz	GRCh38			released				
ENCFF001UUY	bed narrowPeak	peaks	ENCSR000EIZ	DNase-seq	UBERON:0010754	germinal center	tissue	unknown	unknown	Homo sapiens							DNA		see document	see document		2012-08-28	ENCODE													1603534	Gregory Crawford, Duke	fec69afbbbbb7a7b73f321c09c099d40	https://www.encodeproject.org/files/ENCFF001UUY/@@download/ENCFF001UUY.bed.gz	hg19			archived	mixed read lengths	biological replicates with identical biosample		extremely low read depth
ENCFF993MEO	bed narrowPeak	peaks	ENCSR000EIZ	DNase-seq	UBERON:0010754	germinal center	tissue	unknown	unknown	Homo sapiens							DNA		see document	see document		2012-08-28	ENCODE					1							ENCFF163ZHO, ENCFF378WUB	2515	ENCODE Processing Pipeline	4cc6311c40bfccd546a82967f74d21aa	https://www.encodeproject.org/files/ENCFF993MEO/@@download/ENCFF993MEO.bed.gz	hg19			released	mixed read lengths	biological replicates with identical biosample		extremely low read depth
ENCFF176WKP	bed narrowPeak	peaks	ENCSR000EIZ	DNase-seq	UBERON:0010754	germinal center	tissue	unknown	unknown	Homo sapiens							DNA		see document	see document		2012-08-28	ENCODE					2							ENCFF163ZHO, ENCFF545KIS	3743	ENCODE Processing Pipeline	4ef8ea3f112bcac6815f5f162411a32f	https://www.encodeproject.org/files/ENCFF176WKP/@@download/ENCFF176WKP.bed.gz	hg19			released	mixed read lengths	biological replicates with identical biosample		extremely low read depth
ENCFF382MDO	bed narrowPeak	peaks	ENCSR000EIZ	DNase-seq	UBERON:0010754	germinal center	tissue	unknown	unknown	Homo sapiens							DNA		see document	see document		2012-08-28	ENCODE					1							ENCFF893NEL, ENCFF992CZQ	2524	ENCODE Processing Pipeline	d23ef09a48d7434f7911687f64699d05	https://www.encodeproject.org/files/ENCFF382MDO/@@download/ENCFF382MDO.bed.gz	GRCh38			released	mixed read lengths	biological replicates with identical biosample		extremely low read depth
ENCFF583EXA	bed narrowPeak	peaks	ENCSR000EIZ	DNase-seq	UBERON:0010754	germinal center	tissue	unknown	unknown	Homo sapiens							DNA		see document	see document		2012-08-28	ENCODE					2							ENCFF798OVR, ENCFF992CZQ	3713	ENCODE Processing Pipeline	65927f48c74e94e51068a75fc1d29c44	https://www.encodeproject.org/files/ENCFF583EXA/@@download/ENCFF583EXA.bed.gz	GRCh38			released	mixed read lengths	biological replicates with identical biosample		extremely low read depth
ENCFF591NRB	bed narrowPeak	peaks	ENCSR621ENC	DNase-seq	UBERON:0000966	retina	tissue	fetal	unknown	Homo sapiens							DNA		see document	see document		2016-05-09	ENCODE					1							ENCFF696YBQ	3590569	John Stamatoyannopoulos, UW	7337e62caabd564e6ffc650a8c6ca0c6	https://www.encodeproject.org/files/ENCFF591NRB/@@download/ENCFF591NRB.bed.gz	hg19			released	mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF401BCF	bed narrowPeak	peaks	ENCSR621ENC	DNase-seq	UBERON:0000966	retina	tissue	fetal	unknown	Homo sapiens							DNA		see document	see document		2016-05-09	ENCODE					2							ENCFF275GDR	2878764	John Stamatoyannopoulos, UW	76c4ef20d87d86d90aa77c50b74267ee	https://www.encodeproject.org/files/ENCFF401BCF/@@download/ENCFF401BCF.bed.gz	hg19			released	mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF165LZK	bed narrowPeak	peaks	ENCSR517NHP	DNase-seq	UBERON:0001499	muscle of arm	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF989RFU, ENCFF992CZQ	1641202	ENCODE Processing Pipeline	556a4231bef57052a59905f4838cb956	https://www.encodeproject.org/files/ENCFF165LZK/@@download/ENCFF165LZK.bed.gz	GRCh38			released				
ENCFF054VNO	bed narrowPeak	peaks	ENCSR517NHP	DNase-seq	UBERON:0001499	muscle of arm	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF455WMK	1637990	ENCODE Processing Pipeline	0adcc979e0e22630efac26c463c89030	https://www.encodeproject.org/files/ENCFF054VNO/@@download/ENCFF054VNO.bed.gz	hg19			released				
ENCFF924FPB	bed narrowPeak	peaks	ENCSR514QHN	DNase-seq	UBERON:0001383	muscle of leg	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF844GCR, ENCFF992CZQ	824382	ENCODE Processing Pipeline	e586cd9b447cf3f3d2541f660c8debf4	https://www.encodeproject.org/files/ENCFF924FPB/@@download/ENCFF924FPB.bed.gz	GRCh38			released				
ENCFF021TGH	bed narrowPeak	peaks	ENCSR514QHN	DNase-seq	UBERON:0001383	muscle of leg	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF182FDH	821440	ENCODE Processing Pipeline	03ecd0d8ffa3ca6f57e1ae14df357714	https://www.encodeproject.org/files/ENCFF021TGH/@@download/ENCFF021TGH.bed.gz	hg19			released				
ENCFF640MFC	bed narrowPeak	peaks	ENCSR788SOI	DNase-seq	UBERON:0002240	spinal cord	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF277ZBB	731088	ENCODE Processing Pipeline	6868347a94de753b89e59cf7efa778e2	https://www.encodeproject.org/files/ENCFF640MFC/@@download/ENCFF640MFC.bed.gz	hg19			released				
ENCFF106PMZ	bed narrowPeak	peaks	ENCSR788SOI	DNase-seq	UBERON:0002240	spinal cord	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF228HGB, ENCFF992CZQ	735043	ENCODE Processing Pipeline	990dd5bf72e568d3e1aea6356869c743	https://www.encodeproject.org/files/ENCFF106PMZ/@@download/ENCFF106PMZ.bed.gz	GRCh38			released				
ENCFF498MDZ	bed narrowPeak	peaks	ENCSR082JCE	DNase-seq	UBERON:0002113	kidney	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF193EAZ, ENCFF992CZQ	711502	ENCODE Processing Pipeline	a081ce90f9ab8c85fb1c00b5de6e4fed	https://www.encodeproject.org/files/ENCFF498MDZ/@@download/ENCFF498MDZ.bed.gz	GRCh38			released				
ENCFF145QKC	bed narrowPeak	peaks	ENCSR082JCE	DNase-seq	UBERON:0002113	kidney	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF845GXE	708389	ENCODE Processing Pipeline	474e2482c7fdf0c3f46f79d6008a303c	https://www.encodeproject.org/files/ENCFF145QKC/@@download/ENCFF145QKC.bed.gz	hg19			released				
ENCFF057CCO	bed narrowPeak	peaks	ENCSR116WWW	DNase-seq	UBERON:0002108	small intestine	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF920NLF, ENCFF992CZQ	1219437	ENCODE Processing Pipeline	5dee75478274f4691c2b28ed4c4cd912	https://www.encodeproject.org/files/ENCFF057CCO/@@download/ENCFF057CCO.bed.gz	GRCh38			released				
ENCFF523KLV	bed narrowPeak	peaks	ENCSR116WWW	DNase-seq	UBERON:0002108	small intestine	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF251ZUH	1214222	ENCODE Processing Pipeline	6652be80bd2596f660b73ca37c061028	https://www.encodeproject.org/files/ENCFF523KLV/@@download/ENCFF523KLV.bed.gz	hg19			released				
ENCFF385RNI	bed narrowPeak	peaks	ENCSR973MKT	DNase-seq	UBERON:0002240	spinal cord	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF265RIJ, ENCFF992CZQ	654297	ENCODE Processing Pipeline	9dc5b00a6f1b11022931de5887bfa4fb	https://www.encodeproject.org/files/ENCFF385RNI/@@download/ENCFF385RNI.bed.gz	GRCh38			released				
ENCFF866THD	bed narrowPeak	peaks	ENCSR973MKT	DNase-seq	UBERON:0002240	spinal cord	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF964HWE	651619	ENCODE Processing Pipeline	c2445df80cca9f29ffb7cd5008eee56c	https://www.encodeproject.org/files/ENCFF866THD/@@download/ENCFF866THD.bed.gz	hg19			released				
ENCFF612ZBD	bed narrowPeak	peaks	ENCSR527PAX	DNase-seq	UBERON:0002113	kidney	tissue	fetal	female	Homo sapiens							DNA					2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF524JHJ	582520	ENCODE Processing Pipeline	23a2b12504aa74bc64146f991f123b1b	https://www.encodeproject.org/files/ENCFF612ZBD/@@download/ENCFF612ZBD.bed.gz	hg19			released				
ENCFF987DJP	bed narrowPeak	peaks	ENCSR527PAX	DNase-seq	UBERON:0002113	kidney	tissue	fetal	female	Homo sapiens							DNA					2013-07-31	Roadmap					1							ENCFF404KKC, ENCFF992CZQ	583982	ENCODE Processing Pipeline	9d97be20c833fbc2ff3bf0a74320797a	https://www.encodeproject.org/files/ENCFF987DJP/@@download/ENCFF987DJP.bed.gz	GRCh38			released				
ENCFF683CID	bed narrowPeak	peaks	ENCSR802AJE	DNase-seq	UBERON:0001987	placenta	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF950JJW, ENCFF992CZQ	943153	ENCODE Processing Pipeline	dca360d4e94aec450e88f41bb7faa012	https://www.encodeproject.org/files/ENCFF683CID/@@download/ENCFF683CID.bed.gz	GRCh38			released				
ENCFF901III	bed narrowPeak	peaks	ENCSR802AJE	DNase-seq	UBERON:0001987	placenta	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF912GPD	938584	ENCODE Processing Pipeline	949ddf9deb5bfff551ab15ded945e4df	https://www.encodeproject.org/files/ENCFF901III/@@download/ENCFF901III.bed.gz	hg19			released				
ENCFF762SWA	bed narrowPeak	peaks	ENCSR753QKD	DNase-seq	UBERON:0001499	muscle of arm	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF197JIS, ENCFF992CZQ	907243	ENCODE Processing Pipeline	674626edbcc66237502af1895c6b9723	https://www.encodeproject.org/files/ENCFF762SWA/@@download/ENCFF762SWA.bed.gz	GRCh38			released				
ENCFF852IEJ	bed narrowPeak	peaks	ENCSR753QKD	DNase-seq	UBERON:0001499	muscle of arm	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF369UIK	903466	ENCODE Processing Pipeline	f94b224971b1dec9eba341ab3952b545	https://www.encodeproject.org/files/ENCFF852IEJ/@@download/ENCFF852IEJ.bed.gz	hg19			released				
ENCFF623FWU	bed narrowPeak	peaks	ENCSR626RVD	DNase-seq	NTR:0000560	bipolar spindle neuron	in vitro differentiated cells	adult	male	Homo sapiens							DNA					2016-05-10	ENCODE					1							ENCFF897POL	3783995	John Stamatoyannopoulos, UW	16acb0f993c87fff00c6fd5cd956ced4	https://www.encodeproject.org/files/ENCFF623FWU/@@download/ENCFF623FWU.bed.gz	hg19			archived		experiment not submitted to GEO, NTR biosample		
ENCFF896DNG	bed narrowPeak	peaks	ENCSR626RVD	DNase-seq	NTR:0000560	bipolar spindle neuron	in vitro differentiated cells	adult	male	Homo sapiens							DNA					2016-05-10	ENCODE					2							ENCFF655VMX	3482512	John Stamatoyannopoulos, UW	0ba5fe395acf59f37e50aa5b1762c0b7	https://www.encodeproject.org/files/ENCFF896DNG/@@download/ENCFF896DNG.bed.gz	hg19			archived		experiment not submitted to GEO, NTR biosample		
ENCFF158NHJ	bed narrowPeak	peaks	ENCSR626RVD	DNase-seq	NTR:0000560	bipolar spindle neuron	in vitro differentiated cells	adult	male	Homo sapiens							DNA					2016-05-10	ENCODE					1							ENCFF163ZHO, ENCFF309OSI	2697140	ENCODE Processing Pipeline	be011df055523e00ca896f8922f5dee2	https://www.encodeproject.org/files/ENCFF158NHJ/@@download/ENCFF158NHJ.bed.gz	hg19			released		experiment not submitted to GEO, NTR biosample		
ENCFF316QNH	bed narrowPeak	peaks	ENCSR626RVD	DNase-seq	NTR:0000560	bipolar spindle neuron	in vitro differentiated cells	adult	male	Homo sapiens							DNA					2016-05-10	ENCODE					2							ENCFF110MYU, ENCFF163ZHO	2761034	ENCODE Processing Pipeline	355faee403ebe3ba3866788a68dcb743	https://www.encodeproject.org/files/ENCFF316QNH/@@download/ENCFF316QNH.bed.gz	hg19			released		experiment not submitted to GEO, NTR biosample		
ENCFF846PWD	bed narrowPeak	peaks	ENCSR626RVD	DNase-seq	NTR:0000560	bipolar spindle neuron	in vitro differentiated cells	adult	male	Homo sapiens							DNA					2016-05-10	ENCODE					2							ENCFF270SPE, ENCFF992CZQ	2775543	ENCODE Processing Pipeline	4a35693adc969d13cb54bf60b2722998	https://www.encodeproject.org/files/ENCFF846PWD/@@download/ENCFF846PWD.bed.gz	GRCh38			released		experiment not submitted to GEO, NTR biosample		
ENCFF462UIR	bed narrowPeak	peaks	ENCSR626RVD	DNase-seq	NTR:0000560	bipolar spindle neuron	in vitro differentiated cells	adult	male	Homo sapiens							DNA					2016-05-10	ENCODE					1							ENCFF126ZZY, ENCFF992CZQ	2709091	ENCODE Processing Pipeline	70cde6d801b2991fbad51f74223990ca	https://www.encodeproject.org/files/ENCFF462UIR/@@download/ENCFF462UIR.bed.gz	GRCh38			released		experiment not submitted to GEO, NTR biosample		
ENCFF707YLR	bed narrowPeak	peaks	ENCSR019JDO	DNase-seq	EFO:0005719	Karpas-422	immortalized cell line	adult	female	Homo sapiens							DNA					2015-11-05	ENCODE					2							ENCFF264CBG	2038556	John Stamatoyannopoulos, UW	05301e7f3c692dd88164e9812bc6fab6	https://www.encodeproject.org/files/ENCFF707YLR/@@download/ENCFF707YLR.bed.gz	hg19			archived				
ENCFF653XUC	bed narrowPeak	peaks	ENCSR019JDO	DNase-seq	EFO:0005719	Karpas-422	immortalized cell line	adult	female	Homo sapiens							DNA					2015-11-05	ENCODE					1		36					ENCFF783ONG	2206918	John Stamatoyannopoulos, UW	46a1a5b52fcc0628d128c2359c249cbb	https://www.encodeproject.org/files/ENCFF653XUC/@@download/ENCFF653XUC.bed.gz	hg19			archived				
ENCFF486XIN	bed narrowPeak	peaks	ENCSR019JDO	DNase-seq	EFO:0005719	Karpas-422	immortalized cell line	adult	female	Homo sapiens							DNA					2015-11-05	ENCODE					1							ENCFF163ZHO, ENCFF171BED	2695493	ENCODE Processing Pipeline	cde02914bf891978f45c41a421121029	https://www.encodeproject.org/files/ENCFF486XIN/@@download/ENCFF486XIN.bed.gz	hg19			released				
ENCFF771FFI	bed narrowPeak	peaks	ENCSR019JDO	DNase-seq	EFO:0005719	Karpas-422	immortalized cell line	adult	female	Homo sapiens							DNA					2015-11-05	ENCODE					2							ENCFF124TXN, ENCFF163ZHO	1385597	ENCODE Processing Pipeline	fd87690b2f07a10b1540d628317b30cd	https://www.encodeproject.org/files/ENCFF771FFI/@@download/ENCFF771FFI.bed.gz	hg19			released				
ENCFF540RTP	bed narrowPeak	peaks	ENCSR019JDO	DNase-seq	EFO:0005719	Karpas-422	immortalized cell line	adult	female	Homo sapiens							DNA					2015-11-05	ENCODE					1							ENCFF630HDJ, ENCFF992CZQ	2726365	ENCODE Processing Pipeline	bc20460a7c1df6aaa0d3923243476207	https://www.encodeproject.org/files/ENCFF540RTP/@@download/ENCFF540RTP.bed.gz	GRCh38			released				
ENCFF293VPF	bed narrowPeak	peaks	ENCSR019JDO	DNase-seq	EFO:0005719	Karpas-422	immortalized cell line	adult	female	Homo sapiens							DNA					2015-11-05	ENCODE					2							ENCFF413LDW, ENCFF992CZQ	1399580	ENCODE Processing Pipeline	56c5d2abd641b9b9f3b9804393f4af46	https://www.encodeproject.org/files/ENCFF293VPF/@@download/ENCFF293VPF.bed.gz	GRCh38			released				
ENCFF001SOX	bed narrowPeak	peaks	ENCSR000EJZ	DNase-seq	CL:0000056	myoblast	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2012-03-28	ENCODE													1205496	Gregory Crawford, Duke	036294be6cf5f4dfc6d33e8ac5c22ccd	https://www.encodeproject.org/files/ENCFF001SOX/@@download/ENCFF001SOX.bed.gz	hg19			released		biological replicates with identical biosample		
ENCFF001UVY	bed narrowPeak	peaks	ENCSR000EJZ	DNase-seq	CL:0000056	myoblast	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2012-03-28	ENCODE													2234150	Gregory Crawford, Duke	90826409f5d96c70e5294577eb306320	https://www.encodeproject.org/files/ENCFF001UVY/@@download/ENCFF001UVY.bed.gz	hg19			released		biological replicates with identical biosample		
ENCFF001SQI	bed narrowPeak	peaks	ENCSR000EMS	DNase-seq	EFO:0005338	GM12865	immortalized cell line	unknown	female	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					1, 2							ENCFF001AVA, ENCFF001CTP, ENCFF001CTR	1375606	John Stamatoyannopoulos, UW	6e62c83368d283a284c7d16cbca1ffc5	https://www.encodeproject.org/files/ENCFF001SQI/@@download/ENCFF001SQI.bed.gz	hg19			released	inconsistent platforms			
ENCFF001VZC	bed narrowPeak	peaks	ENCSR000EMS	DNase-seq	EFO:0005338	GM12865	immortalized cell line	unknown	female	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					1							ENCFF001AVA	2461337	John Stamatoyannopoulos, UW	9b91f6f4b94479831bb509f20cfe08bf	https://www.encodeproject.org/files/ENCFF001VZC/@@download/ENCFF001VZC.bed.gz	hg19			released	inconsistent platforms			
ENCFF001WFQ	bed narrowPeak	peaks	ENCSR000EMS	DNase-seq	EFO:0005338	GM12865	immortalized cell line	unknown	female	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					2							ENCFF001CTR	1786523	John Stamatoyannopoulos, UW	2716e0f196c37136d2f36af16dd8050f	https://www.encodeproject.org/files/ENCFF001WFQ/@@download/ENCFF001WFQ.bed.gz	hg19			released	inconsistent platforms			
ENCFF001WFP	bed narrowPeak	peaks	ENCSR000EMS	DNase-seq	EFO:0005338	GM12865	immortalized cell line	unknown	female	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					1							ENCFF001CTP	1710947	John Stamatoyannopoulos, UW	64a2595ecf9b497a057ee5dc5c33516f	https://www.encodeproject.org/files/ENCFF001WFP/@@download/ENCFF001WFP.bed.gz	hg19			released	inconsistent platforms			
ENCFF001SQX	bed narrowPeak	peaks	ENCSR000ENR	DNase-seq	NTR:0004646	HFF-Myc	primary cell	postnatal	male	Homo sapiens							DNA		see document	see document		2011-05-04	ENCODE					1, 2							ENCFF001DDQ, ENCFF001DDV	1956912	John Stamatoyannopoulos, UW	44cdd5e09f9b2a0619ab7087e65b14c1	https://www.encodeproject.org/files/ENCFF001SQX/@@download/ENCFF001SQX.bed.gz	hg19			archived		NTR biosample		
